Run	Cell	Barcode	Species	s4U	Time	ActD	Group	CellLine	Stage	Platform	Label	UMI	Cells	LibStruct	Remark	Cell.Reads	Trimmed.Reads	Trimmed.Ratio	Mapped.Reads	Mapped.Ratio	Mito.Ratio	Filtered.Reads	Filtered.Ratio	FilteredClip.Reads	FilteredClip.Ratio	UMIs	UMIs.2Reads	Duplicate.Reads	Duplicate.Ratio	Unique.Reads	Genes	Isoforms.Assembled	Isoforms.Known	AC.Ratio	AG.Ratio	AT.Ratio	CA.Ratio	CG.Ratio	CT.Ratio	GA.Ratio	GC.Ratio	GT.Ratio	TA.Ratio	TC.Ratio	TG.Ratio	Pe	Pc	Pc_Pe	UMIs.2Reads.Nascent.2TCs	UMIs.2Reads.Nascent.2TCs.Ratio	Genes.2Reads	Genes.2Reads.Nascent.2TCs
20221207_Blastocyst2	20221207_Blastocyst2.C12	22	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	637416.0	484906.0	0.7607371010454711	484848.0	0.9998803891888324	0.0875463131716275	395514.0	0.8157484407484408	378822.0	0.9577966898769702	7959.0	4804.0	370863.0	0.9789901325688584	7959.0	2517.0			3.936777109303304e-05	0.0004094248193675	7.523618475557425e-05	5.192136372828184e-05	6.19412760267222e-05	0.0002486760052249	0.0002156168181118	0.0001026746752913	0.0001249208549377	0.0001410367483153	0.0065527138584174	0.000110814587962				1283.0	0.2670691090757702	2205.0	865.0
20221207_Blastocyst2	20221207_Blastocyst2.C13	23	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	764038.0	590959.0	0.7734680735774923	590787.0	0.9997089476596516	0.045790229328969	517738.0	0.8763530680262092	493799.0	0.9537623276637992	6934.0	3986.0	486865.0	0.9859578492463532	6934.0	2099.0			4.241928335969655e-05	0.0005324736358572	7.590819127524645e-05	4.93557227343564e-05	5.305740193943312e-05	0.0002998360156112	0.0002096928515363	0.000122607295707	0.0001237531582837	0.0001236931933062	0.0051225633035597	8.920182209588601e-05				986.0	0.2473657802308078	1857.0	661.0
20221207_Blastocyst2	20221207_Blastocyst2.C14	24	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	996015.0	757980.0	0.7610126353518772	757943.0	0.9999511860471252	0.0919509115341037	560200.0	0.7391057111154796	518974.0	0.9264084255622992	8340.0	4895.0	510634.0	0.9839298307815036	8340.0	2575.0			4.368550320845752e-05	0.0002747332757331	9.707889601879447e-05	4.833581969860419e-05	6.261685733682816e-05	0.0003262667829655	0.0002226856089681	0.0001036462972616	0.0001344323261512	0.0001462689235419	0.0037857241530623	0.0001198592567913				989.0	0.2020429009193054	2194.0	671.0
20221207_Blastocyst2	20221207_Blastocyst2.C15	25	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	712053.0	558850.0	0.7848432630717096	558830.0	0.9999642122215264	0.0650241735569002	485791.0	0.8693001449456901	468604.0	0.9646205878659752	10243.0	6200.0	458361.0	0.9781414584595948	10243.0	2973.0			4.12913171241974e-05	0.0002098975287146	6.124878706755948e-05	6.484309946852382e-05	7.196002501994716e-05	0.0003155170327797	0.0002446205581474	0.0002026224502727	0.0001952543611719	0.0001325807932222	0.0073618367627805	9.871504712742816e-05				2070.0	0.3338709677419355	2536.0	1307.0
20221207_Blastocyst2	20221207_Blastocyst2.C16	26	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	855064.0	670833.0	0.784541274103459	670805.0	0.9999582608488252	0.1985526327111891	465685.0	0.6942181408904227	436013.0	0.9362831098274584	6836.0	4103.0	429177.0	0.984321568393603	6836.0	2215.0			3.668050096933618e-05	0.0004682158064909	7.228216367486836e-05	3.475320877617817e-05	3.971795288706076e-05	0.0003847676685934	0.0002237043115818	0.0001553180194402	0.0001982043382409	0.0001761742010499	0.0074118191293357	0.0001545786538245				1290.0	0.3144040945649525	1879.0	794.0
20221207_Blastocyst2	20221207_Blastocyst2.C17	27	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	1108898.0	867541.0	0.7823451751198036	867347.0	0.9997763794448908	0.1142135785606478	543453.0	0.6265692969480496	505748.0	0.9306195751978552	5870.0	3281.0	499878.0	0.9883934291386224	5870.0	1965.0			4.036018582982704e-05	0.0003531516260109	7.783750124323787e-05	4.768646641639494e-05	4.43977445945746e-05	0.0003880691749748	0.0002491303505356	0.0001353300669576	0.000169162583697	0.0001631331412671	0.0053033660830809	0.0001431262465834				744.0	0.2267601341054556	1635.0	489.0
20221207_Blastocyst2	20221207_Blastocyst2.C18	28	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	223192.0	164650.0	0.7377056525323489	164630.0	0.9998785302156088	0.0992301550677185	122974.0	0.7469719978132783	119563.0	0.9722624294566332	2875.0	1763.0	116688.0	0.975954099512391	2875.0	1230.0			4.298139158576052e-05	0.0004247572815533	6.826456310679612e-05	3.422694173718843e-05	8.841959948773678e-05	0.0002880767596213	0.0002502542476665	0.0001783727084431	0.0001597367538296	0.0001419374189885	0.0151230302835534	0.0001419374189885				771.0	0.4373227453204764	1035.0	537.0
20221207_Blastocyst2	20221207_Blastocyst2.C19	29	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	1.0	0.0	0.0	0.0			0.0		0.0		0.0	0.0	0.0		0.0																			0.0			
20221207_Blastocyst2	20221207_Blastocyst2.C20	30	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	674413.0	511178.0	0.7579598851149073	511004.0	0.9996596097641136	0.0436981975025124	427246.0	0.8360913026121126	413081.0	0.9668457984393066	4874.0	2841.0	408207.0	0.9882008613322812	4874.0	1749.0			6.725128087143502e-05	0.0003893495208346	8.317921581466963e-05	6.385669733161401e-05	5.973691040699375e-05	0.0003749006101404	0.0002740607234822	0.0001351271622724	0.0001750943511136	0.000292404280044	0.0052859147915063	0.0001433724211828				707.0	0.2488560366068286	1485.0	507.0
20221207_Blastocyst2	20221207_Blastocyst2.C21	31	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	1312903.0	1048393.0	0.7985304321796812	1047986.0	0.9996117868013236	0.0854204122009709	658265.0	0.6281238489827154	635435.0	0.9653179190751444	4605.0	2404.0	630830.0	0.9927529959791324	4605.0	1490.0			6.651360891374102e-05	0.0004701824078385	0.0001192657815005	4.9584663202699496e-05	5.219438231863105e-05	0.0004332133732446	0.000300420340195	0.0001812453292085	0.0001986250183107	0.00025427998365	0.0084696622591469	0.0001330811129383				758.0	0.3153078202995008	1251.0	547.0
20221207_Blastocyst2	20221207_Blastocyst2.C22	32	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	618320.0	478927.0	0.7745617156165092	478722.0	0.999571959818511	0.1056801640427374	339753.0	0.7097083484778222	332048.0	0.9773217602199245	5543.0	3332.0	326505.0	0.983306630366694	5543.0	2023.0			8.70452761792178e-05	0.0006247604499959	0.0001614549477517	0.0001002650555258	9.541352058101982e-05	0.0004123804703077	0.0003294025630226	0.0001744780699115	0.000207568738343	0.0002181120223346	0.0090162997370621	0.0001519263052124				1112.0	0.3337334933973589	1680.0	777.0
20221207_Blastocyst2	20221207_Blastocyst2.C23	33	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	767464.0	573795.0	0.7476507041372624	573788.0	0.999987800521092	0.0824062221109464	454453.0	0.7920224891423313	429964.0	0.9461132394329006	5620.0	3274.0	424344.0	0.9869291382534352	5620.0	1907.0			4.359851220077115e-05	0.0003624126326689	8.44721173889941e-05	5.0297225164959184e-05	5.8156166596984055e-05	0.0003237883869994	0.0002423106510128	0.0001503493798453	0.0001342926499589	0.0001239922070185	0.0054428303287788	8.408666912750817e-05				832.0	0.2541233964569334	1623.0	530.0
20221207_Blastocyst2	20221207_Blastocyst2.C24	35	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	301392.0	226018.0	0.7499137336093857	225985.0	0.999853993929687	0.0630149262360638	194475.0	0.8605659667677058	180896.0	0.9301761151819	5011.0	3021.0	175885.0	0.9722990005306916	5011.0	1935.0			3.647249681959828e-05	0.000688600739954	6.856829402084476e-05	2.6661689817900658e-05	4.832431279494494e-05	0.0003382701895646	0.0002138579982891	0.0001186365537954	0.0001186365537954	0.0001665738685701	0.0219738694955433	9.716808999924424e-05				1381.0	0.4571333995365773	1573.0	934.0
20221207_Blastocyst2	20221207_Blastocyst2.C25	36	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	850471.0	658957.0	0.7748141911952319	657573.0	0.9978997112102914	0.1015340192752769	446826.0	0.6795078265074752	434373.0	0.9721300909078702	6706.0	3983.0	427667.0	0.9845616555356802	6706.0	2175.0			4.230586894388376e-05	0.0005002046857482	9.829893078137695e-05	4.313716468043988e-05	4.745088114848387e-05	0.0004687571895274	0.000294251217985	0.0001652643827039	0.0001585463183663	0.0001667528879761	0.0087026625315451	0.0001326145014613				1466.0	0.368064273160934	1883.0	964.0
20221207_Blastocyst2	20221207_Blastocyst2.C26	37	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	408775.0	311496.0	0.7620231178521192	311456.0	0.9998715874361148	0.0824371803763461	240785.0	0.7730947549573616	234699.0	0.9747243391407272	3824.0	2241.0	230875.0	0.9837067903996184	3824.0	1544.0			4.97107218379201e-05	0.0001988428873516	6.883023023712014e-05	4.7514967214672624e-05	4.7514967214672624e-05	0.000354202482873	0.0002198688855269	0.0001331316187594	0.0001129601613716	0.0001310020265616	0.0049086062376813	0.0001230625098003				531.0	0.2369477911646586	1294.0	371.0
20221207_Blastocyst2	20221207_Blastocyst2.C27	38	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	509753.0	361227.0	0.7086314352245107	360525.0	0.99805662367431	0.1131118108832123	218837.0	0.6069953539976424	201615.0	0.921302156399512	3353.0	1934.0	198262.0	0.9833692929593532	3353.0	1308.0			8.330436830872025e-05	0.0003245997799615	0.0002211874606817	0.0001196520885425	0.0001380601021644	0.0005951924404424	0.0004817780512368	0.0002524981352867	0.0003134459610456	0.0001383270420145	0.0034673978531643	0.0001414009762815				300.0	0.15511892450879	1037.0	208.0
20221207_Blastocyst2	20221207_Blastocyst2.C28	40	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	978980.0	770159.0	0.7866953359619195	769852.0	0.999601381013531	0.1497926027820617	561210.0	0.7289842723016892	548580.0	0.977495055326883	8388.0	3673.0	540192.0	0.9847096139122826	8388.0	2173.0			4.222421321116461e-05	0.0002163990927072	9.10459597365737e-05	4.673876498090496e-05	5.126187126937962e-05	0.0004266796932127	0.0002591888796701	0.000150723968069	0.0001563585089314	0.0001755526749312	0.0035573994048062	0.0001488686683416				662.0	0.1802341410291315	1862.0	482.0
20221207_Blastocyst2	20221207_Blastocyst2.C29	41	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	616363.0	468756.0	0.7605193692677854	468697.0	0.999874134944406	0.0444488974305258	419636.0	0.895324698045859	405584.0	0.966513835800551	6571.0	3976.0	399013.0	0.9837986705589964	6571.0	2162.0			4.933587742007896e-05	0.0003934536224251	8.387099161413424e-05	3.37251066556498e-05	6.042414942470589e-05	0.0004524785142966	0.000271964037986	0.000135982018993	0.0001412120966466	0.0002295077763389	0.0059518161886323	0.0001448847973536				1108.0	0.2786720321931589	1869.0	750.0
20221207_Blastocyst2	20221207_Blastocyst2.C30	43	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	81384.0	61956.0	0.7612798584488352	61921.0	0.9994350829621022	0.0965161814688931	48911.0	0.7898935740701862	46046.0	0.941424219500726	3164.0	1944.0	42882.0	0.9312861051991488	3164.0	1485.0			5.775934979474802e-05	0.0004084411164057	7.219918724343504e-05	3.4504968715495034e-05	2.5303643724696355e-05	0.0003772543246227	0.0002417064475194	0.0001704893692324	0.0001532246229811	0.0001835519932872	0.0051219746698249	0.0001551451371832				477.0	0.2453703703703703	1148.0	330.0
20221207_Blastocyst2	20221207_Blastocyst2.C31	44	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	254378.0	194789.0	0.7657462516412583	194735.0	0.999722776953524	0.1453692057551308	139292.0	0.7152900095000899	133217.0	0.956386583579818	7388.0	4492.0	125829.0	0.944541612556956	7388.0	2457.0			3.8579738674023794e-05	0.0003970890175716	8.186432352780658e-05	4.03080382714216e-05	3.182213547743811e-05	0.0003776226743322	0.0002324264434322	0.000173334974763	0.0001959867044195	0.0002145470950924	0.008457566795328	0.0001584039300215				1687.0	0.3755565449688335	2036.0	1118.0
20221207_Blastocyst2	20221207_Blastocyst2.C32	45	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	86390.0	61472.0	0.711563838407223	61448.0	0.9996095783446122	0.0838237720697431	49971.0	0.8132241895586512	46638.0	0.9333013147625624	4886.0	2941.0	41752.0	0.8952356447532055	4886.0	2053.0			4.858384030373195e-05	0.0004491042798808	0.0001007225957516	5.014608345891848e-05	4.486754835797969e-05	0.0003457440491114	0.0003459839908264	0.0002211826227069	0.0003299204483952	0.0002684368445876	0.0061702842921797	0.0002859981334858				979.0	0.3328799727983679	1567.0	733.0
20221207_Blastocyst2	20221207_Blastocyst2.C33	46	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	640249.0	423718.0	0.661801892701121	423683.0	0.9999173978919942	0.1322504414124001	290454.0	0.6855455611860755	265680.0	0.9147059431097524	4846.0	2861.0	260834.0	0.9817600120445648	4846.0	1649.0			0.0001115823937107	0.0005621492746438	0.0001596051960672	0.0001014288378545	0.0001079726338451	0.0006396560580827	0.0003611119186824	0.0001698450126006	0.0002279901520495	0.000117978787414	0.0099736317410129	9.880723445924425e-05				1078.0	0.376791331702202	1428.0	700.0
20221207_Blastocyst2	20221207_Blastocyst2.C34	48	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	1254058.0	1013312.0	0.8080264230203069	1013139.0	0.999829272721531	0.1101466750103023	583023.0	0.5754620047199841	551954.0	0.9467105071326516	8150.0	4876.0	543804.0	0.985234276769441	8150.0	2607.0			4.362532246384188e-05	0.0005167177082939	7.36783223833774e-05	4.444172856103238e-05	5.444111748726466e-05	0.0003410902667059	0.0001894311888618	0.0001117954557217	0.0001449200351948	0.0001500087674043	0.0089356573880838	0.000120615157575				1743.0	0.3574651353568499	2177.0	1072.0
20221207_Blastocyst2	20221207_Blastocyst2.C35	49	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	158288.0	116897.0	0.738508288688972	116810.0	0.999255755066426	0.1281151032549856	86171.0	0.7377022515195617	82538.0	0.9578396444279398	3471.0	2314.0	79067.0	0.957946642758487	3471.0	1514.0			2.673153519206608e-05	0.0003564204692275	7.796697764352606e-05	3.307719708920666e-05	4.3254796193577935e-05	0.0005190575543229	0.0001543349115067	0.0001614580612685	0.000140088611983	0.0001388551393758	0.0070607838372617	0.0001064556068548				665.0	0.287381158167675	1291.0	479.0
20221207_Blastocyst2	20221207_Blastocyst2.C36	51	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	730558.0	560251.0	0.7668809321094286	560028.0	0.9996019641196536	0.0432220116000538	490099.0	0.8751330290628325	470716.0	0.9604508476858756	5644.0	3186.0	465072.0	0.988009755351422	5644.0	1781.0			4.410881187591735e-05	0.000488238917661	9.125961077776003e-05	7.141152721388797e-05	9.057071744200428e-05	0.0004006012502242	0.0002895307638704	0.0001553978676141	0.0001881132081644	0.0001899568686168	0.005883874098503	0.0001324909251697				838.0	0.2630257376020088	1537.0	565.0
20221207_Blastocyst2	20221207_Blastocyst2.C37	52	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	671971.0	518910.0	0.772220825005841	518693.0	0.9995818157291244	0.1196492966663913	383766.0	0.7398711762063495	366331.0	0.9545686694496124	10704.0	6689.0	355627.0	0.9707805236248092	10704.0	3352.0			3.718357315546237e-05	0.0002323973322216	7.29370088818685e-05	3.967071685794969e-05	4.1289929790927225e-05	0.0003950879556465	0.000259581951616	0.0001555973686587	0.0001889938770537	0.0001954790617303	0.0038573540043736	0.0001484745545203				1401.0	0.2094483480340858	2869.0	966.0
20221207_Blastocyst2	20221207_Blastocyst2.C38	53	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	547401.0	428797.0	0.7833325112668775	428692.0	0.9997551288838308	0.0552354535712034	374670.0	0.8739841191344835	349168.0	0.9319347692636186	12985.0	8548.0	336183.0	0.9628115978554737	12985.0	3703.0			3.35210847623155e-05	0.0001881183264273	6.7542484222576e-05	3.998018759592469e-05	3.998018759592469e-05	0.0002470997705581	0.000190554320962	0.0001017674302685	0.0001266900662526	0.0001097564035021	0.0033852010737312	8.885042188270908e-05				1714.0	0.2005147402901263	3253.0	1149.0
20221207_Blastocyst2	20221207_Blastocyst2.C39	54	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	934694.0	706429.0	0.7557863857048402	706326.0	0.9998541962461904	0.0739986213243154	541358.0	0.7664421244581114	520043.0	0.9606267940992836	7313.0	4225.0	512730.0	0.985937701305469	7313.0	2351.0			3.7129732445468605e-05	0.0002796332974799	8.470220214122526e-05	4.455930843953302e-05	3.18280774568093e-05	0.0003475626058283	0.000266439433036	0.0001344198941443	0.0001572232690438	0.00015572619713	0.0063051002140329	0.0001062318243987				1334.0	0.3157396449704142	2035.0	929.0
20221207_Blastocyst2	20221207_Blastocyst2.C40	55	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	421214.0	322945.0	0.7667005370191874	322502.0	0.9986282493923114	0.229175727239158	187873.0	0.5825483252817036	180928.0	0.9630335386138508	3199.0	1924.0	177729.0	0.9823189334984082	3199.0	1312.0			3.73589366579229e-05	0.0003122139706412	4.803291856018658e-05	4.198077280605483e-05	4.198077280605483e-05	0.0004018159682865	0.000220558295254	0.000101796136271	0.0001470388635026	0.000144104597768	0.0142857538748894	9.976472153172102e-05				718.0	0.3731808731808732	1063.0	522.0
20221207_Blastocyst2	20221207_Blastocyst2.C41	58	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	735500.0	563973.0	0.7667885791978246	563938.0	0.999937940291468	0.0411951909476661	482647.0	0.8558511751291809	457326.0	0.9475372270002714	6942.0	4096.0	450384.0	0.984820456304693	6942.0	2340.0			3.606962135042335e-05	0.0003083370857374	8.144753208160112e-05	5.252418081974489e-05	6.565522602468112e-05	0.0003768609973816	0.0002978087161135	0.000154419334281	0.0001446149321045	0.0001723219022368	0.006231898507323	0.0001243179437565				1281.0	0.312744140625	2031.0	873.0
20221207_Blastocyst2	20221207_Blastocyst2.C42	59	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	957876.0	749650.0	0.7826169566833285	748901.0	0.9990008670713	0.1019734407441889	461063.0	0.6156528032410158	441818.0	0.9582595003285884	5853.0	3523.0	435965.0	0.9867524636841414	5853.0	1885.0			4.623123012057105e-05	0.0002542717656631	8.475725522104692e-05	5.239442523315519e-05	5.4140906074260366e-05	0.0003318313598099	0.000247467960274	0.0001179979678127	0.0001327477137893	0.0001597830823609	0.0062831872690004	0.000109749995965				836.0	0.2372977575929605	1678.0	566.0
20221207_Blastocyst2	20221207_Blastocyst2.C43	61	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	677531.0	478523.0	0.7062746944420255	478474.0	0.9998976015781896	0.0503051775177992	420579.0	0.8790007398521131	390461.0	0.928389196797748	8369.0	5002.0	382092.0	0.9785663613011286	8369.0	2570.0			6.465867608589628e-05	0.0003907231426333	9.698801412884442e-05	5.877432443636997e-05	5.352661689740837e-05	0.000343200073048	0.000296479259705	0.0001354772776135	0.0001806363701514	0.0001700258925144	0.0085984522785898	0.0001418501731835				1898.0	0.3794482207117153	2216.0	1209.0
20221207_Blastocyst2	20221207_Blastocyst2.C44	62	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	1044539.0	832499.0	0.7970013565793139	832391.0	0.9998702701144386	0.0513779698399825	633966.0	0.7616204403939976	603771.0	0.9523712628122012	7365.0	4264.0	596406.0	0.9878016665258847	7365.0	2274.0			5.1984449868908776e-05	0.0004147455022149	7.684657806708254e-05	5.337152914395791e-05	4.468314067866244e-05	0.0003028523979331	0.0002311303551974	0.000118468825277	0.0001382136294899	0.0001494979160713	0.0080475692723912	0.0001265909773185				1476.0	0.3461538461538461	1992.0	978.0
20221207_Blastocyst2	20221207_Blastocyst2.C45	63	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	538172.0	393004.0	0.7302572411793999	392771.0	0.9994071307162268	0.1086084611724184	275366.0	0.7010853652637288	255989.0	0.9296318354480946	3805.0	2317.0	252184.0	0.9851360800659404	3805.0	1378.0			4.174136173503463e-05	0.0006085451158212	6.590741326584414e-05	4.6760598043438135e-05	4.922168215098751e-05	0.0003174798498738	0.0002666636015677	0.0001057459109665	0.0001126423834208	0.0001142922452711	0.0133653351620092	8.686210640608035e-05				869.0	0.3750539490720759	1192.0	585.0
20221207_Blastocyst2	20221207_Blastocyst2.C46	64	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	615011.0	455561.0	0.7407363445531868	455507.0	0.999881464831274	0.021250982051127	404884.0	0.8888644960450662	385831.0	0.952942077236937	5087.0	2842.0	380744.0	0.986815471022287	5087.0	1722.0			3.58460259559367e-05	0.0003669950276441	6.827814467797466e-05	4.8563491909322245e-05	6.216126964393248e-05	0.0003263466656306	0.0001793538138307	0.0001226194441495	0.000104318034575	0.0001411828621876	0.0055651067449665	0.0001000789909178				551.0	0.1938775510204081	1466.0	368.0
20221207_Blastocyst2	20221207_Blastocyst2.C47	65	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	943015.0	727296.0	0.7712454202743328	726969.0	0.9995503893875396	0.1419923714532129	475537.0	0.6541365587803607	444422.0	0.9345687086388652	7840.0	4676.0	436582.0	0.9823591091350112	7840.0	2263.0			2.654315253022601e-05	0.000270257553035	8.204247145706223e-05	3.614891685332021e-05	6.117509005946497e-05	0.0003781732840039	0.0002886256564593	0.0001325054150108	0.0002204050467507	0.0001925172447636	0.0046443212445925	0.000183709266245				880.0	0.1881950384944397	1986.0	567.0
20221207_Blastocyst2	20221207_Blastocyst2.C48	67	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	651056.0	473207.0	0.7268299501118184	472750.0	0.9990342492820268	0.0443283984099268	411581.0	0.8706102591221576	386564.0	0.939217310808808	9142.0	5541.0	377422.0	0.9763506172328514	9142.0	2586.0			5.055305037105939e-05	0.0004928922411178	0.0001187996683719	5.253731791363053e-05	6.0980815435464e-05	0.0004071642138306	0.000290664079873	0.0001987371871421	0.0002162470714718	0.0001858151059679	0.0090702665602156	0.0001973729833726				2004.0	0.3616675690308608	2231.0	1171.0
20221207_Blastocyst2	20221207_Blastocyst2.C49	68	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	349353.0	264889.0	0.7582273517044364	264816.0	0.9997244128672764	0.1424860038786637	187480.0	0.707963265059513	179152.0	0.955579261787924	6881.0	4367.0	172271.0	0.961591274448513	6881.0	2486.0			2.02335908553691e-05	0.000245183512718	8.212457464826283e-05	5.166808422692623e-05	4.901843888195565e-05	0.0003775744616583	0.000273393242482	0.0001805666996857	0.0002174429975089	0.0002024701356549	0.005580658888742	0.0001612486709108				1206.0	0.2761621250286237	2074.0	853.0
20221207_Blastocyst2	20221207_Blastocyst2.C50	69	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	784942.0	599355.0	0.7635659704793475	599266.0	0.9998515070367312	0.0481917854573106	511931.0	0.8542633822042298	490095.0	0.9573458141819894	15841.0	9868.0	474254.0	0.967677695140738	15841.0	3783.0			4.72064059569716e-05	0.0003328290036158	0.000103949459582	5.044942471724425e-05	6.903605487622898e-05	0.0004104990032255	0.0003144891188749	0.000202384164828	0.0002202415911363	0.0002112338946819	0.0077006658679965	0.0001853995334618				2967.0	0.3006688285366842	3295.0	1776.0
20221207_Blastocyst2	20221207_Blastocyst2.C51	70	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	536504.0	403903.0	0.7528424764773421	403876.0	0.9999331522667572	0.0817187067723686	288771.0	0.7149991581574543	278526.0	0.9645220607332454	4222.0	2557.0	274304.0	0.9848416305838592	4222.0	1613.0			5.713654491503796e-05	0.0004685196683033	8.570481737255693e-05	4.96992117272853e-05	3.4573364679850644e-05	0.0003759853408933	0.0002909810129801	0.0001668562452054	0.0002421450387737	0.0002231529115477	0.0063120394980653	0.0002072134178657				691.0	0.2702385608134532	1345.0	452.0
20221207_Blastocyst2	20221207_Blastocyst2.C52	71	Mouse	400	3.0		MouseBlastocyst		Early-blastocyst	R10	Early-blastocystX	20	1	struct2	Early blastocystX 400um 3h	1009575.0	764369.0	0.7571195800212961	764285.0	0.9998901054333704	0.0544258442878991	568187.0	0.7434229377784465	547784.0	0.9640910474896468	9541.0	5692.0	538243.0	0.9825825507864414	9541.0	2581.0			6.410427628943081e-05	0.00038907734359	7.30076479962962e-05	9.08937323831645e-05	8.397790491922808e-05	0.0004070458450202	0.00028742470266	0.0001577103076284	0.0001978377823504	0.0001678231462808	0.0059760041027602	0.0001556348730872				1545.0	0.2714335910049192	2245.0	949.0
