Run	Cell	CellLine	s4U	Time	Method	Layout	Strand	Species	Total.Reads	Trimmed.Reads	Trimmed.Reads.Ratio	RiboRNA.Ratio	Clean.Reads	UniqMapped.Reads	UniqMapped.Ratio	Filtered.Reads	Uniq.Reads	Uniq.Ratio	Stranded.Reads	Forward	Reverse	Stranded.Ratio	AC.Ratio	AG.Ratio	AT.Ratio	CA.Ratio	CG.Ratio	CT.Ratio	GA.Ratio	GC.Ratio	GT.Ratio	TA.Ratio	TC.Ratio	TG.Ratio	Genes.Protein_coding	Genes.Protein_coding.Nascent	Genes.lncRNA	Genes.lncRNA.Nascent	Pe	Pc	Pc_Pe
GSE128273_NASCseq_K562	SRR8723936	K562	50	1.0	NASC-seq	PE	UN	Human	916910	879564	0.9592697211285731	0.15604776912197404	742310	654227	0.8813393326238365	635308	601796	0.9472507822977202	385426	200326	185100	0.6404595577238799	0.0006116478561617	0.0008653615939981	0.0011920398797006	0.0016606597091648	0.0006740792636708	0.0010731279281771	0.001083457815277	0.0006996089544942	0.0018256378850069	0.0013732785483854	0.0023057818948328	0.0007798057622231	3461	1034	451	68	0.0011380536949316	0.0145971769450999	12.826439569687633
GSE128273_NASCseq_K562	SRR8723937	K562	50	1.0	NASC-seq	PE	UN	Human	5797	5540	0.955666724167673	0.298014440433213	3889	3106	0.7986628953458472	2829	2713	0.9589961117002475	1856	961	895	0.684113527460376	0.0004155997372337	0.0006703221568285	0.0009652639058331	0.0014201721248615	0.0003787125666297	0.0008994423457456	0.0007038990662199	0.0004455057381139	0.0014612588210136	0.001346306437556	0.0035641349168151	0.000904041520871	333	52	11	1	0.0008547762290928	0.0098669689488107	11.543335685974805
GSE128273_NASCseq_K562	SRR8723938	K562	50	0.25	NASC-seq	PE	UN	Human	1096067	1053189	0.9608801286782651	0.23150260779404264	809373	728559	0.9001523401447787	656655	620526	0.9449802407656989	496814	255055	241759	0.8006336559628444	0.0005953798648394	0.0005232984537645	0.0008234540530842	0.000844551875233	0.0003700090866269	0.0008492212971995	0.0009006189378605	0.0005306342390548	0.001418545515528	0.0013381874896031	0.0010151574613388	0.0012385398200057	5988	1645	474	69	0.0008346252078067	0.0013465834122015	1.613398923979559
GSE128273_NASCseq_K562	SRR8723939	K562	50	0.25	NASC-seq	PE	UN	Human	2628445	2526851	0.9613482496304849	0.26498950670221555	1857262	1668529	0.8983810577075286	1509269	1392128	0.9223856052168301	1271198	635328	635870	0.9131329877712394	0.0005533868178136	0.0004798953853739	0.0006329923461302	0.000556018830528	0.0002701323019887	0.0008112601512568	0.0008809129693737	0.0004534732954326	0.0012225891437308	0.0012884151905764	0.0010552855053437	0.0013641301089112	6323	2012	467	72	0.000794461350839	0.001220483173262	1.5362398334078904
GSE128273_NASCseq_K562	SRR8723940	K562	50	1.0	NASC-seq	PE	UN	Human	2855577	2743030	0.9605869496777709	0.08964211109612363	2497139	2210931	0.8853856353210614	2146845	2035021	0.9479124016871269	1270827	646724	624103	0.624478568034433	0.0005785403799227	0.0008734448786932	0.0012369263840517	0.001758510795808	0.0006866026585457	0.001092377575097	0.0010810649503915	0.0007177827788656	0.0018608108606241	0.0013792512112363	0.0020090823610414	0.0007172212271671	3122	666	593	75	0.0011470919835243	0.0089978608884196	7.844062217900259
GSE128273_NASCseq_K562	SRR8723941	K562	50	1.0	NASC-seq	PE	UN	Human	2394770	2307619	0.9636077786175707	0.13777360994167587	1989690	1703021	0.8559227819409053	1649210	1556727	0.9439228479089988	1001203	524730	476473	0.6431461649987441	0.0005632074537231	0.0008260081649757	0.0010948471374564	0.0014714780603841	0.0006167185442066	0.0010049068664484	0.0010411531273919	0.0006586182128335	0.0017347913351855	0.0013297919366441	0.0032365099284424	0.0007975581093468	3630	1147	353	73	0.0010828699209981	0.0163914036118564	15.137001493907436
GSE128273_NASCseq_K562	SRR8723942	K562	50	1.0	NASC-seq	PE	UN	Human	2868511	2751701	0.9592785246422273	0.17482967807912264	2270622	2000895	0.8812100825236433	1883714	1754635	0.9314763281474788	1268311	642728	625583	0.7228346636194992	0.0005573189886576	0.0007386600725028	0.0008853148336316	0.0009923969150469	0.0004188963718765	0.0009011463635165	0.0009157044468706	0.000522592045724	0.0012566338947553	0.0011984669157897	0.0032456252470225	0.0009160667786013	4741	1836	364	93	0.0009637439100126	0.0162922993545103	16.90521640162361
GSE128273_NASCseq_K562	SRR8723943	K562	50	1.0	NASC-seq	PE	UN	Human	2731085	2623011	0.9604281814736634	0.1548037732209282	2216959	1931920	0.8714279334890722	1756859	1613118	0.9181829617516261	1215810	618303	597507	0.7537018370633767	0.0005696661865614	0.0005999233175468	0.0008476443140223	0.0008037497839597	0.0003774923187152	0.0007664960124395	0.0008212684437814	0.0004461735841591	0.0011316704098384	0.0011381026543536	0.0019188358850292	0.0009655600466833	4042	1506	277	71	0.0008203330112877	0.0047989169374676	5.849961992794488
GSE128273_NASCseq_K562	SRR8723944	K562	50	1.0	NASC-seq	PE	UN	Human	2759612	2648831	0.9598563131338753	0.28534927294342294	1892989	1580425	0.8348833511446712	1400158	1251961	0.8941569451447622	894804	462630	432174	0.7147219442139172	0.0005077623240703	0.0006583506191524	0.000869809479048	0.0009047816553087	0.0003606564868759	0.0007875883325101	0.0007727552381073	0.0004343155795308	0.0011313755077473	0.0010579616234689	0.0029678464685055	0.0008100068231347	3374	1107	164	38	0.0008390665156055	0.0036409452439305	4.339280827221352
GSE128273_NASCseq_K562	SRR8723945	K562	50	1.0	NASC-seq	PE	UN	Human	3109059	2995878	0.9635963807698729	0.20871877960317475	2370582	2003197	0.8450232896394219	1883775	1752281	0.9301965468275138	1147824	590015	557809	0.6550456233903124	0.0005626771183355	0.0007738740487159	0.001078894343294	0.0012068879197459	0.0005177053880995	0.0009789567398383	0.0009750197953045	0.0005647955747957	0.0015713236612079	0.0014006100518113	0.002647053132679	0.0008453679023763	3617	1201	273	42	0.0010257005776136	0.0040690540949767	3.9670974003382975
GSE128273_NASCseq_K562	SRR8723946	K562	50	0.25	NASC-seq	PE	UN	Human	140573	135498	0.9638977613055139	0.17485866950065687	111805	97970	0.8762577702249452	93026	88725	0.9537656139143895	64601	33841	30760	0.7281036911806142	0.0003377657404327	0.0006058991708459	0.0008899205367846	0.0010454827688845	0.000401802305298	0.0009370644414634	0.000983012284932	0.0006014554678017	0.0015741259845091	0.0011710614104314	0.0008981927322726	0.0007314396511756	3063	376	197	22	0.0009314874059108	0.0009600513298546	1.0306648525386362
GSE128273_NASCseq_K562	SRR8723947	K562	50	1.0	NASC-seq	PE	UN	Human	2146412	2072456	0.9655443596103637	0.2952820228752746	1460497	1235302	0.845809337506342	1093722	992863	0.9077836964054852	872015	436902	435113	0.8782833079689746	0.00038086578202	0.0005456573437412	0.0005671821453205	0.0005199804639296	0.0002650008751146	0.0008281738598398	0.000687288744027	0.000401850355033	0.0009142325551059	0.0006878466942157	0.0024398859491079	0.0005914965435371	4488	1569	210	55	0.000764824162806	0.0096821238981743	12.65928087660208
GSE128273_NASCseq_K562	SRR8723948	K562	50	1.0	NASC-seq	PE	UN	Human	2192192	2107129	0.9611972856392141	0.1703279675805326	1748226	966948	0.553102402092178	837903	727840	0.8686446999234995	544183	302234	241949	0.7476684436139811	0.0005058410144047	0.0006226992778293	0.0006797343784272	0.0008304575213451	0.000375229109695	0.0009028406978517	0.000837202773901	0.0005473513398781	0.0013571951053906	0.0010917375138194	0.0027013133658088	0.0008097330618082	941	483	51	23	0.0008785468100821	0.005323678380232	6.059641124568176
GSE128273_NASCseq_K562	SRR8723949	K562	50	1.0	NASC-seq	PE	UN	Human	2216892	1854664	0.8366054819089067	0.33894549093528537	1226034	567665	0.46300918245334144	386281	315069	0.8156471584157647	303465	146752	156713	0.9631699722917837	0.0005192313177238	0.000443932467627	0.0005258033223244	0.0004471410812644	0.0002187125826231	0.0008716116918199	0.0008059138102511	0.0005187502244592	0.0010801927750834	0.0011005605423832	0.0029717535933249	0.0011297384679233	1353	681	52	22	0.0007683871833522	0.0059378475773638	7.727676496969196
GSE128273_NASCseq_K562	SRR8723950	K562	50	0.25	NASC-seq	PE	UN	Human	2932978	2824795	0.9631149636990117	0.33070930810908405	1890609	1670413	0.8835317085658643	1469861	1312666	0.893054513317926	1184938	615240	569698	0.902695735244152	0.0004712175265948	0.0004204298014487	0.000553195358943	0.0004966050588049	0.0002284885654348	0.000669035273811	0.0006768288863733	0.0003595168000216	0.000859367862942	0.0009392031237327	0.0007395307098125	0.0009565492463992	5018	1256	301	34	0.0006501906900203	0.0007781362502187	1.1967815937112658
GSE128273_NASCseq_K562	SRR8723951	K562	50	0.25	NASC-seq	PE	UN	Human	3176432	3059562	0.9632071456275468	0.28384651136339123	2191116	1951480	0.890632901224764	1727236	1585677	0.918043046810048	1373662	705865	667797	0.8662937029420241	0.0005125910600242	0.0004685277829518	0.0006499642467355	0.000574526330297	0.0002667220284035	0.0007953863320468	0.0008729601652658	0.0004654357912327	0.0011830906033336	0.0010866694961945	0.0008819067000595	0.0010975335298009	5475	1658	348	48	0.0007811726834203	0.0009370004123741	1.1994792345674907
GSE128273_NASCseq_K562	SRR8723952	K562	50	1.0	NASC-seq	PE	UN	Human	308	275	0.8928571428571429	0.16000000000000003	231	159	0.6883116883116883	148	147	0.9932432432432432	141	78	63	0.9591836734693877	0.0007552055237889	0.0009709785305858	0.0011867515373826	0.0009645859170456	0.0002755959762987	0.0027559597629874	0.0013598714303374	0.0007417480529113	0.0012362467548522	0.0018077053440289	0.0055360976160885	0.0018077053440289	92	10	1	0	0.0017963398556375	0.0061648114490037	3.4318736678119874
GSE128273_NASCseq_K562	SRR8723953	K562	50	1.0	NASC-seq	PE	UN	Human	2910689	2801325	0.9624267656214731	0.1275992610639608	2443878	1963495	0.8034341321457127	1747485	1494587	0.8552788722077729	1336885	688296	648589	0.8944845632940739	0.0004264525549722	0.0005732530641925	0.0005248069466078	0.0004966918516965	0.0002231447374719	0.0006699432049197	0.0007087885323817	0.0003858705986956	0.0009541691578767	0.000973706854682	0.0039777539641203	0.0009170823853126	2090	1010	101	30	0.00073839488829	0.0064709326289171	8.763512222982273
GSE128273_NASCseq_K562	SRR8723954	K562	50	1.0	NASC-seq	PE	UN	Human	2240198	2115422	0.9443013519340702	0.13359934802606765	1832803	1001522	0.5464427982712817	917075	768200	0.8376632227462312	735467	399121	336346	0.9573900026034887	0.0005489300039092	0.0004599646829531	0.0005605030198853	0.0004647920055775	0.0002332970951186	0.0008151881944203	0.0008115851508255	0.0004805556141652	0.0010433615084955	0.0009563857852902	0.0021996816168944	0.0011841273905638	1171	712	41	12	0.0007613737543363	0.003912510995637	5.138752121876348
GSE128273_NASCseq_K562	SRR8723955	K562	50	1.0	NASC-seq	PE	UN	Human	3251642	3122221	0.9601982629084014	0.18922171108323205	2531429	2217075	0.8758195469831467	1947514	1752645	0.8999396153249732	1426816	741042	685774	0.8140929851738372	0.0004958278104458	0.0006930575371316	0.0006657486666263	0.0006497222955995	0.0003042002164918	0.0007686940632139	0.0007510875696211	0.0004620949541722	0.0010796020977071	0.0010242254786543	0.0041197170526263	0.0009380153938054	4026	1595	241	67	0.0008432020250581	0.0158381748908656	18.78336913359922
GSE128273_NASCseq_K562	SRR8723956	K562	50	1.0	NASC-seq	PE	UN	Human	9062	8659	0.9555285808872214	0.2120337221388151	6823	4935	0.7232888758610582	4307	4193	0.9735314604132808	2811	1463	1348	0.6704030527068925	0.0001676544686712	0.0004893698004458	0.0005346818190056	0.0010183913942155	0.0003243765181575	0.0005733166367435	0.0007359971385531	0.0004195871537546	0.0008460527854396	0.0004784297160886	0.0025947269286967	0.0003060226111918	614	48	11	0	0.0006765970863066	0.0098425949139943	14.547202630922897
GSE128273_NASCseq_K562	SRR8723957	K562	50	1.0	NASC-seq	PE	UN	Human	131368	119692	0.9111199074356008	0.047864518931925226	113963	92990	0.8159665856462185	76907	71129	0.9248702978922595	64614	34513	30101	0.9084058541523148	0.0004009974915105	0.0011990973046244	0.000505757061123	0.000453703947917	0.0002778703568276	0.0007494240783855	0.0004368992486523	0.0004152328553949	0.0008497511817112	0.0007325212418675	0.0115800553556337	0.0006113045256737	1916	476	59	7	0.0009815266170065	0.0332585439721153	33.884505418249574
GSE128273_NASCseq_K562	SRR8723958	K562	50	0.25	NASC-seq	PE	UN	Human	2624282	2530351	0.9642069716592958	0.49422589988503574	1279786	1082768	0.8460539496447063	1012577	916579	0.905194370403436	789836	396813	393023	0.8617216846556598	0.0005304277591281	0.0004879820620264	0.0006728866574322	0.0006419305477209	0.0002831459343036	0.000812822507634	0.0008137051486233	0.0004715491498888	0.001262101641934	0.0011372193462415	0.000964307967834	0.0011914949673592	4864	1041	273	29	0.000775470472831	0.0009858834074449	1.2713358431891562
GSE128273_NASCseq_K562	SRR8723959	K562	50	1.0	NASC-seq	PE	UN	Human	2121203	2040688	0.9620427653553196	0.12529205836462998	1785006	1579328	0.8847746170040885	1454728	1350838	0.9285845876342519	1092793	560223	532570	0.8089741330936796	0.0004926838641217	0.0006518739599831	0.0006961493639063	0.0006789502184291	0.0003229643498868	0.0008883483390153	0.0008699291913303	0.0005046607919449	0.0012284349200349	0.0011405514501003	0.0039500550561061	0.0010180401758478	3894	1757	263	83	0.000900273155356	0.0119404859461499	13.26318115242282
GSE128273_NASCseq_K562	SRR8723960	K562	50	1.0	NASC-seq	PE	UN	Human	2510156	2405131	0.9581599709340775	0.24072867548586752	1826147	1359708	0.7445775175821004	1182473	1044724	0.8835076995415541	815905	428161	387744	0.7809766024327957	0.0004050483944327	0.0005096158757593	0.0005358890346569	0.00069630349815	0.0003077424930047	0.0007500569141503	0.0007341149967738	0.0004316143697822	0.0009751988298004	0.0007775430529688	0.0042366931124042	0.0006074041396871	2177	872	111	34	0.0007395106646656	0.0267735977742007	36.20447824955395
GSE128273_NASCseq_K562	SRR8723961	K562	50	1.0	NASC-seq	PE	UN	Human	2959666	2855275	0.9647287903432347	0.2662895868173819	2094945	1773511	0.8465668549770996	1506496	1402577	0.931019398657547	1001979	519279	482700	0.7143843083124848	0.0005480480898506	0.0008355425277715	0.0008159824217761	0.0008753141207408	0.0003600698331544	0.0008368526442356	0.0008781098176825	0.0005170546785917	0.0011613158116417	0.0010391583209087	0.0075794050454277	0.0007714569125692	3795	1586	307	101	0.0009798091881555	0.0418347105962698	42.69679352060688
GSE128273_NASCseq_K562	SRR8723962	K562	50	0.25	NASC-seq	PE	UN	Human	2952338	2840638	0.96216557860245	0.2756954599635716	2057487	1837756	0.8932041854942462	1641061	1493894	0.9103220416547587	1308602	656873	651729	0.8759671034223312	0.0004967309855246	0.0004488460394857	0.0006244801576372	0.0005760751628705	0.0002608053475134	0.0007113214898305	0.0007164524960005	0.0003845892186323	0.0009453831379777	0.001042177298926	0.0008343771641062	0.0010089937872744	4937	1341	346	49	0.0006911070031377	0.0009890578868782	1.4311212046581887
GSE128273_NASCseq_K562	SRR8723963	K562	50	0.25	NASC-seq	PE	UN	Human	2600209	2496062	0.9599466812090874	0.2706162747559956	1820587	1659025	0.9112582919684695	1556919	1422240	0.9134964632071418	1329607	675604	654003	0.9348682360220497	0.0005054944716715	0.0004202802633949	0.0005783872460354	0.0004932186259737	0.0002400064781809	0.0007745853568992	0.0008211208631348	0.0004173037847215	0.0010851869881422	0.0010647359866627	0.000876751601325	0.0011270514212045	7122	2270	494	79	0.0007325141399465	0.0009467387431847	1.292451150845915
GSE128273_NASCseq_K562	SRR8723964	K562	50	1.0	NASC-seq	PE	UN	Human	637869	612534	0.9602818133503901	0.10580637156468053	547724	471928	0.8616164345546297	454115	430352	0.9476718452374399	284765	147274	137491	0.6617025132914451	0.0004059552485193	0.0007718456326423	0.0008975679389103	0.0012091969630444	0.0005033987874954	0.0008718020066668	0.0008747109609831	0.0005790786079198	0.0015289371745109	0.0012168495858743	0.0042015968870672	0.0007098289250933	3063	1098	234	62	0.0009571933874723	0.0085213029547072	8.90238385078034
GSE128273_NASCseq_K562	SRR8723965	K562	50	1.0	NASC-seq	PE	UN	Human	3272712	3155695	0.9642446386972028	0.06329889295385005	2955943	2596270	0.8783220786057105	2458603	2308027	0.9387554639769007	1538525	791868	746657	0.6665974878110178	0.0004484714680155	0.0008278498288415	0.0009245768434926	0.001155967613348	0.0004950701904157	0.0008908351838224	0.0008792587128312	0.00053816212453	0.0013615649186475	0.001100671324772	0.003324415360463	0.000701579057451	3612	1201	485	95	0.0009926600983325	0.0129185690924512	13.014091242461692
GSE128273_NASCseq_K562	SRR8723966	K562	50	1.0	NASC-seq	PE	UN	Human	2177174	2088355	0.9592044549493977	0.2907393618422155	1481188	1273892	0.8600474754048777	1086349	969818	0.8927315255042348	852534	433751	418783	0.8790659690787344	0.0004019667623714	0.0004589765421895	0.0005421446158183	0.000549218036191	0.0002681068314002	0.0007533866984215	0.000705225644669	0.0003850687460487	0.0009272810490595	0.000744687209028	0.0026551681027887	0.0006540580071734	3841	1388	191	58	0.0007049754482022	0.0187544874527163	26.60303631926879
GSE128273_NASCseq_K562	SRR8723967	K562	50	1.0	NASC-seq	PE	UN	Human	2737975	2630545	0.9607629726348853	0.1291926197803117	2290698	1851480	0.808260189688907	1686092	1476019	0.8754083407073873	1280518	676092	604426	0.8675484529670688	0.0003794542315932	0.0004492624643988	0.0005060407463012	0.0005237696532249	0.0002460344776261	0.000689182439264	0.0006622315075209	0.0004021185384726	0.0009658557959703	0.0007718712006037	0.0027132399428499	0.000668857575673	3177	1227	150	44	0.0006656481345899	0.0056523679321706	8.491525234502676
GSE128273_NASCseq_K562	SRR8723968	K562	50	1.0	NASC-seq	PE	UN	Human	1996558	1916958	0.9601313861155047	0.3479810199284491	1249893	1080120	0.8641699729496845	963266	903305	0.9377523965342907	747301	378681	368620	0.8272964281167491	0.0005330950802432	0.000716244733155	0.0007266360806056	0.0007192299689847	0.000322380987102	0.0008244874050396	0.0008576782434054	0.0005308290080847	0.0013042891877075	0.0012536200126192	0.0060724020324185	0.0011042733706918	5256	2320	300	95	0.0009090134935634	0.0357654682584248	39.34536562072184
GSE128273_NASCseq_K562	SRR8723969	K562	50	1.0	NASC-seq	PE	UN	Human	291816	272324	0.9332044850179565	0.059117081123955306	256225	216338	0.8443282271441116	188144	169850	0.9027659664937495	155045	83653	71392	0.912834854283191	0.0003449654689824	0.0010792774253149	0.0004440687138811	0.0004723692849574	0.0002506252795867	0.0007834313050335	0.0004346791288361	0.0003557353805557	0.0007527989857682	0.0007112957305293	0.0095110831333952	0.0005973640217045	2339	669	94	18	0.0009308553659189	0.0470834200529223	50.580811774599375
GSE128273_NASCseq_K562	SRR8723970	K562	50	0.25	NASC-seq	PE	UN	Human	2761107	2658896	0.9629818764720093	0.3886722158369489	1625457	1414840	0.8704259786632313	1238646	1102511	0.8900936990875521	998035	509846	488189	0.9052381336784848	0.0004829135783265	0.0004678631592255	0.0005515860403501	0.0005091642509438	0.0002449068530789	0.0005887561396821	0.0006172948275382	0.0003599440064371	0.0009168917246554	0.000924908136692	0.0007200840087127	0.0009381504005131	5866	1310	356	43	0.0006289145968929	0.0007716754786708	1.2269956564582605
GSE128273_NASCseq_K562	SRR8723971	K562	50	1.0	NASC-seq	PE	UN	Human	2341573	2258249	0.9644153737679756	0.12489499607882038	1976205	1591446	0.8053041055963324	1475583	1364046	0.9244115715618844	1007077	515979	491098	0.7383013476085117	0.0003448880867139	0.0004408219712436	0.000565347677217	0.0006399624787377	0.0002878999942345	0.0006959366467918	0.0006590284137983	0.0003817378201885	0.0009139339135445	0.0006599465120576	0.0026158134786006	0.0004816677471095	2996	1074	179	44	0.0006623293351005	0.0081625560799566	12.32401412315185
GSE128273_NASCseq_K562	SRR8723972	K562	50	1.0	NASC-seq	PE	UN	Human	2694607	2591125	0.9615966261499358	0.20179960441892997	2068237	1577144	0.7625547749121595	1497328	1341446	0.8958932177852815	1047027	527353	519674	0.7805211689475386	0.0002975734533621	0.0005086172880933	0.0005071590558684	0.0006077261423955	0.0002584859127482	0.0006724287121938	0.0006837601993712	0.0003782164516929	0.0008903162419975	0.0006236905992776	0.0030057217915159	0.0004709479185074	3889	1109	209	41	0.0006979273696734	0.0077724867738385	11.136526681099983
GSE128273_NASCseq_K562	SRR8723973	K562	50	1.0	NASC-seq	PE	UN	Human	2990034	2883427	0.9643458903811796	0.1629037253240675	2413706	2132696	0.8835773702348173	2013329	1877551	0.9325604508751426	1283138	670136	613002	0.6834104639501137	0.0004802119345182	0.0007661927723253	0.0008941730913737	0.001009389019508	0.0004621935709791	0.0008505087380248	0.0008548475601552	0.0005085982731658	0.0012706731623264	0.0010210474144144	0.0038047265531018	0.0007144319179114	3675	1261	352	83	0.0009409680018311	0.0078383209286335	8.330061078995396
GSE128273_NASCseq_K562	SRR8723974	K562	50	0.25	NASC-seq	PE	UN	Human	2765041	2656881	0.960883039347337	0.2635097318999232	1956767	1763573	0.9012687765073716	1534241	1401833	0.9136980435277118	1295131	651255	643876	0.9238839433798463	0.0005483152619016	0.0004403122593663	0.0006048906385299	0.0005297398492393	0.0002550409382285	0.0007460650853469	0.0008049851014571	0.0004163131241885	0.0011263031293287	0.001191306374973	0.000944089390766	0.0012457564435563	5894	1912	397	62	0.0007283079115103	0.0012380753864874	1.6999340071974596
GSE128273_NASCseq_K562	SRR8723975	K562	50	0.25	NASC-seq	PE	UN	Human	2733965	2624016	0.9597840499055401	0.14459020066950812	2244609	2069622	0.9220412107409353	1943769	1789228	0.9204941533690475	1550969	781913	769056	0.8668369822068512	0.0004906752850768	0.0004774837383406	0.000636678486795	0.0005959966175648	0.0002737132263309	0.0007843781945806	0.0008272061799421	0.0004376993880091	0.0011034106727892	0.0010775144019968	0.0008768401435909	0.0010735151214614	6302	1768	501	64	0.0007663291270744	0.0009437512543248	1.2315220979890666
GSE128273_NASCseq_K562	SRR8723976	K562	50	1.0	NASC-seq	PE	UN	Human	2969096	2851448	0.960375818094127	0.1375785215090719	2459150	2120389	0.8622446780391598	1977157	1850124	0.9357496647964729	1231023	642906	588117	0.6653732398477075	0.0005438067444214	0.0008673439072968	0.0009317167156338	0.0012367780339282	0.0005347754481187	0.0008328002050375	0.0008315343915038	0.000542792969398	0.0012971994192815	0.0010929076423623	0.0033862912379909	0.000665395125343	2767	845	283	56	0.0009782522206091	0.0282570949788293	28.885285802094305
GSE128273_NASCseq_K562	SRR8723977	K562	50	1.0	NASC-seq	PE	UN	Human	2951010	2830176	0.9590533410595017	0.26020042569790713	2093763	1411128	0.6739673974561591	1149248	992887	0.8639449448682965	908615	460323	448292	0.9151242789965022	0.0004808878762998	0.0004597117562825	0.0004911171382616	0.0004479721632181	0.0002479225787023	0.0007673321632975	0.0008121778244738	0.0004215451291985	0.0010336047542436	0.000983532714843	0.0027274121029982	0.0009593214455555	1759	846	77	24	0.0007469935970695	0.0071509229559702	9.572937417433163
GSE128273_NASCseq_K562	SRR8723978	K562	50	1.0	NASC-seq	PE	UN	Human	1749102	1660444	0.9493122756706013	0.1800500348099665	1361481	1113687	0.8179967256245221	999990	905144	0.9051530515305153	774658	396738	377920	0.8558395128288979	0.0005088796665772	0.000511605656473	0.0006558122151234	0.0006038107770187	0.000301223933118	0.0008767646364795	0.0008652446673874	0.0004743799857618	0.0011927575466802	0.0011315248143685	0.0019864774838631	0.001052524426941	2994	1162	154	34	0.0008246945645127	0.0047610472935472	5.773103762797876
GSE128273_NASCseq_K562	SRR8723979	K562	50	1.0	NASC-seq	PE	UN	Human	3419005	3273180	0.9573487023271391	0.08246964725435202	3003242	2691001	0.8960320213955452	2599686	2439229	0.9382783151503682	1699864	880700	819164	0.6968857782520624	0.000485125352523	0.000875171122028	0.0008775876866732	0.0010465662874078	0.0004307023181328	0.000867830055375	0.0008779038004955	0.000490897999786	0.0012795519347189	0.0010731682150122	0.0066538945671028	0.0007139788236293	3840	1552	414	100	0.0010089978173349	0.0330314668852742	32.736906183324265
GSE128273_NASCseq_K562	SRR8723980	K562	50	1.0	NASC-seq	PE	UN	Human	2292504	2188914	0.9548136011976424	0.05579524823725368	2066783	1862388	0.9011047603933262	1815258	1713724	0.944066353102424	1145720	599141	546579	0.6685557300942275	0.0005541951623493	0.0010025571761959	0.0009238981744791	0.0011500821639023	0.0004611769302417	0.0008665324188482	0.0008907422731038	0.0004852304147589	0.0013068245477687	0.0011415285493594	0.0066042968503847	0.000770976052164	1998	876	273	89	0.0010770689970009	0.0393739479370164	36.55656977097237
GSE128273_NASCseq_K562	SRR8723981	K562	50	1.0	NASC-seq	PE	UN	Human	1389941	1318392	0.9485237143159314	0.12555218781667365	1152865	1000185	0.8675647191995594	890745	754912	0.8475063009054219	676556	362806	313750	0.8962051205968378	0.0004236349266757	0.0010407507057071	0.0005160265959874	0.0004374428456191	0.0002639364706007	0.0008159095419453	0.0005323476517994	0.000351760120938	0.0008554594529211	0.0007382385332086	0.0077854891437477	0.0006886637183077	2498	818	90	20	0.0009555078896431	0.0549257675720229	57.48332187244901
GSE128273_NASCseq_K562	SRR8723982	K562	50	0.25	NASC-seq	PE	UN	Human	2694665	2600861	0.9651889938081357	0.4765048958787109	1361538	1172449	0.8611210263687095	1080296	1000431	0.9260711878966505	825923	419464	406459	0.8255671805451851	0.0005125161960107	0.0005171520208993	0.0007168788098472	0.0006533438771125	0.0002933288446232	0.00079528289336	0.0008356084383621	0.0004512427491515	0.0011941400582465	0.0010819851766873	0.0009108850050193	0.0010289759411906	5457	1148	380	41	0.0007924853843312	0.0009994912989074	1.261211018738057
GSE128273_NASCseq_K562	SRR8723983	K562	50	1.0	NASC-seq	PE	UN	Human	1984981	1912670	0.9635709359434674	0.1410515143751928	1642885	1464704	0.891543839039251	1383296	1322427	0.9559971257055612	906479	461566	444913	0.6854661920847048	0.0004818939680198	0.0007831343914402	0.0009398774912146	0.0011883092644709	0.0004969494979467	0.0009449956004805	0.0009426438117699	0.0005693108174873	0.001543004354935	0.0012106745835405	0.0046348860798022	0.0007432560753948	4648	1824	504	123	0.0010087567249498	0.0280297685192498	27.78645021736472
GSE128273_NASCseq_K562	SRR8723984	K562	50	1.0	NASC-seq	PE	UN	Human	2646533	2553169	0.9647221478062054	0.1959083006256147	2052982	1656724	0.8069841820337441	1603258	1479998	0.9231190488368061	1016598	511156	505442	0.686891468772255	0.0004371937707561	0.0007338019995941	0.0008990792933433	0.0009331184711684	0.0003942136556965	0.0009185862438035	0.0008143489698492	0.0004373697302672	0.0011368048544302	0.0010672622283256	0.0023154694384899	0.0006481519279955	2600	906	172	38	0.0009310979867575	0.0122307658691723	13.1358525559314
GSE128273_NASCseq_K562	SRR8723985	K562	50	1.0	NASC-seq	PE	UN	Human	2587035	2494097	0.964075476365801	0.18269137086488618	2038447	1691096	0.829600180922045	1536114	1401570	0.9124127506161652	1062542	541399	521143	0.7581084070007206	0.0003645629682692	0.0004106762115195	0.0005307377721108	0.0006009196315428	0.0002958757342649	0.0007435606977827	0.0007358169385307	0.0004203457198222	0.0010448697408892	0.0007713052187241	0.0020288066633756	0.0006560097348961	3190	1125	197	41	0.0006884587738826	0.0132647916518478	19.26737250662092
GSE128273_NASCseq_K562	SRR8723986	K562	50	0.25	NASC-seq	PE	UN	Human	2817224	2712072	0.9626753144229923	0.2070022477279364	2150667	1947856	0.9056985577032614	1778871	1638271	0.9209611039811206	1459532	738405	721127	0.8908977818688117	0.0004632048070478	0.0004401296082714	0.0006142807285197	0.0005745978312032	0.0002677428743072	0.0007827981244961	0.0008584888547751	0.0004367778157456	0.0011368962253746	0.0010829074949338	0.000864789706472	0.0010457186945371	5635	1694	381	47	0.0007580429754317	0.0010259657406695	1.353440073875969
